fips,state_abbr,pollutant,model,season,elevated,damage
01031,AL,pm25,EASIUR,summer,ground level,259275.4040381702812789583283868125462024
01031,AL,so2,EASIUR,summer,ground level,53720.30891458158517062947227143394345602
01031,AL,nox,EASIUR,summer,ground level,4168.5957480983582287321636907603251149108
01031,AL,pm25,EASIUR,fall,ground level,285097.2791927562840364462512336015688950
01031,AL,so2,EASIUR,fall,ground level,34887.254943962071341492266667836310740118
01031,AL,nox,EASIUR,fall,ground level,5878.108364145791945646602655290155463268
01031,AL,pm25,InMAP,annual,ground level,277479.75693372221653075903306391893810992
01031,AL,so2,InMAP,annual,ground level,54645.44374436794388264698367523001362192
01031,AL,nox,InMAP,annual,ground level,32089.40655321088736612957469002384241942
01033,AL,pm25,AP2,annual,ground level,174678.10502557945172947492826373847091364
01033,AL,so2,AP2,annual,ground level,97118.83229539879578032534329927882518372
01033,AL,nox,AP2,annual,ground level,20133.772024134868643629161179393481847266
01033,AL,pm25,EASIUR,annual,ground level,353815.7957702141144613709264222610575716
01033,AL,so2,EASIUR,annual,ground level,68797.82499541015260120650136743025211464
01033,AL,nox,EASIUR,annual,ground level,19730.917351426406604254050051544963522784
01033,AL,pm25,EASIUR,winter,ground level,407249.09475111489882065644559392389943674
01033,AL,so2,EASIUR,winter,ground level,78926.37873069768738895137625548175067778
01033,AL,nox,EASIUR,winter,ground level,42027.91091162081462276618747492989800738
01033,AL,pm25,EASIUR,spring,ground level,304630.53779256509681457592922933127555306
01033,AL,so2,EASIUR,spring,ground level,80787.91764354875671551021638983275622626
01033,AL,nox,EASIUR,spring,ground level,18474.524643623173604750022530910173025864
01033,AL,pm25,EASIUR,summer,ground level,303408.63860992736395266098034295182406578
01033,AL,so2,EASIUR,summer,ground level,77778.30005749403711257922797587459060888
01033,AL,nox,EASIUR,summer,ground level,8865.070918409998672188496232904043639410
01033,AL,pm25,EASIUR,fall,ground level,399974.91192724760238716829459064559933376
01033,AL,so2,EASIUR,fall,ground level,37698.703549899580701963764340061645916718
01033,AL,nox,EASIUR,fall,ground level,9556.162932051789104353699560654902608188
01033,AL,pm25,InMAP,annual,ground level,256734.25734462064259798182076006187119988
01033,AL,so2,InMAP,annual,ground level,77713.55448789300635277652138802983202292
01033,AL,nox,InMAP,annual,ground level,39482.755659039312403782320036853925672296
01035,AL,pm25,AP2,annual,ground level,92396.34141562422054976251318545008515174
01035,AL,so2,AP2,annual,ground level,55555.1413529372336287929526316315699982
01035,AL,nox,AP2,annual,ground level,7571.083352058484636528736693012902470528
01035,AL,pm25,EASIUR,annual,ground level,245221.05366538414891203773349301395757824
01035,AL,so2,EASIUR,annual,ground level,54177.69127616125627320779825768506687578
01035,AL,nox,EASIUR,annual,ground level,11624.134632056694535042539324512429181690
01035,AL,pm25,EASIUR,winter,ground level,287908.14876510363729195980704121840568858
