fips,state_abbr,pollutant,model,season,elevated,damage
01033,AL,pm25,EASIUR,annual,ground level,137708.2299357506938328314692342
01033,AL,so2,EASIUR,annual,ground level,26777.21191372375233189697985068
01033,AL,nox,EASIUR,annual,ground level,7680.023054567556549802498083408
01033,AL,pm25,EASIUR,winter,ground level,158504.84930720069621173747343463
01033,AL,so2,EASIUR,winter,ground level,30719.31694623061925006354380211
01033,AL,nox,EASIUR,winter,ground level,16358.17127006106004091201325731
01033,AL,pm25,EASIUR,spring,ground level,118564.97828637447957652278188047
01033,AL,so2,EASIUR,spring,ground level,31443.84110914154805792791608387
01033,AL,nox,EASIUR,spring,ground level,7191.026091557866723137667757868
01033,AL,pm25,EASIUR,summer,ground level,118089.40644828366941076937570811
01033,AL,so2,EASIUR,summer,ground level,30272.47657458091162645718213156
01033,AL,nox,EASIUR,summer,ground level,3450.958468889592769484731744795
01033,AL,pm25,EASIUR,fall,ground level,155673.68570114334792890641540512
01033,AL,so2,EASIUR,fall,ground level,14673.213024941716918563006198741
01033,AL,nox,EASIUR,fall,ground level,3719.936387761764886014562624506
01033,AL,pm25,InMAP,annual,ground level,99923.40584406349582474534078606
01033,AL,so2,InMAP,annual,ground level,30247.27713916028281309593426254
01033,AL,nox,InMAP,annual,ground level,15367.578773645973777511889145052
01035,AL,pm25,AP2,annual,ground level,35961.92206792040056478749732713
01035,AL,so2,AP2,annual,ground level,21623.0654091727879656302607909
01035,AL,nox,AP2,annual,ground level,2947.329319987140315816270166336
01035,AL,pm25,EASIUR,annual,ground level,95442.38522153665009725547253888
01035,AL,so2,EASIUR,annual,ground level,21086.95205857985661391204880311
01035,AL,nox,EASIUR,annual,ground level,4524.805657228072422060960639655
01035,AL,pm25,EASIUR,winter,ground level,112056.50573801592369547769155671
01035,AL,so2,EASIUR,winter,ground level,23564.75000116612100121556878663
01035,AL,nox,EASIUR,winter,ground level,10535.669695679673476508909652788
01035,AL,pm25,EASIUR,spring,ground level,81931.49121179786969498006315647
01035,AL,so2,EASIUR,spring,ground level,25680.23288475030912018053938565
01035,AL,nox,EASIUR,spring,ground level,4250.569561016116746250426513218
01035,AL,pm25,EASIUR,summer,ground level,85810.39379286386796957561832565
01035,AL,so2,EASIUR,summer,ground level,22237.07512879758796080398351874
01035,AL,nox,EASIUR,summer,ground level,1485.6204157344207425599224223969
01035,AL,pm25,EASIUR,fall,ground level,101971.15014346855089339529677771
01035,AL,so2,EASIUR,fall,ground level,12865.750219604962017515900131593
01035,AL,nox,EASIUR,fall,ground level,1827.362956482080663602550071912
01035,AL,pm25,InMAP,annual,ground level,39186.861776282626810625066935
01035,AL,so2,InMAP,annual,ground level,21759.4571645416693204903892477
01035,AL,nox,InMAP,annual,ground level,6786.793975024621048348936411249
01037,AL,pm25,AP2,annual,ground level,47162.76266412877505301714196355
01037,AL,so2,AP2,annual,ground level,25900.07205190428454218135949136
01037,AL,nox,AP2,annual,ground level,3368.558811514440566742584132719
01037,AL,pm25,EASIUR,annual,ground level,130185.60123652453626484265773674
01037,AL,so2,EASIUR,annual,ground level,23635.57999163457269557408074076
01037,AL,nox,EASIUR,annual,ground level,5586.954873066876989983375951469
01037,AL,pm25,EASIUR,winter,ground level,152710.14585641695812169214048172
01037,AL,so2,EASIUR,winter,ground level,24712.17975254277861931511437199
01037,AL,nox,EASIUR,winter,ground level,12798.169983648523967199640865704
01037,AL,pm25,EASIUR,spring,ground level,119739.61070143582617745935485956
01037,AL,so2,EASIUR,spring,ground level,31161.36512968632687370757332746
01037,AL,nox,EASIUR,spring,ground level,5495.945218790604956800430594659
01037,AL,pm25,EASIUR,summer,ground level,109098.84297295377287126806870493
01037,AL,so2,EASIUR,summer,ground level,25790.59080657990911931309720533
01037,AL,nox,EASIUR,summer,ground level,1638.9784520554629871171999401754
01037,AL,pm25,EASIUR,fall,ground level,139193.80541529139382115445673126
01037,AL,so2,EASIUR,fall,ground level,12878.184277729062695384266871821
