"Year","Cambium.GEA","Source","Fraction"
2032,"FRCCc","Natural Gas",0.294144560574303
2033,"FRCCc","Natural Gas",0.262707665646052
2034,"FRCCc","Natural Gas",0.2312707707178
2035,"FRCCc","Natural Gas",0.199833875789549
2036,"FRCCc","Natural Gas",0.188068109442129
2037,"FRCCc","Natural Gas",0.17630234309471
2038,"FRCCc","Natural Gas",0.16453657674729
2039,"FRCCc","Natural Gas",0.15277081039987
2040,"FRCCc","Natural Gas",0.14100504405245
2041,"FRCCc","Natural Gas",0.140989516619017
2042,"FRCCc","Natural Gas",0.140973989185584
2043,"FRCCc","Natural Gas",0.14095846175215
2044,"FRCCc","Natural Gas",0.140942934318717
2045,"FRCCc","Natural Gas",0.140927406885284
2046,"FRCCc","Natural Gas",0.139205704804216
2047,"FRCCc","Natural Gas",0.137484002723148
2048,"FRCCc","Natural Gas",0.13576230064208
2049,"FRCCc","Natural Gas",0.134040598561012
2050,"FRCCc","Natural Gas",0.132318896479944
2022,"MROEc","Natural Gas",0.369849355372434
2023,"MROEc","Natural Gas",0.369849355372434
2024,"MROEc","Natural Gas",0.369849355372434
2025,"MROEc","Natural Gas",0.338404295871559
2026,"MROEc","Natural Gas",0.306959236370684
2027,"MROEc","Natural Gas",0.284076329214585
2028,"MROEc","Natural Gas",0.261193422058487
2029,"MROEc","Natural Gas",0.222876755337861
2030,"MROEc","Natural Gas",0.184560088617235
2031,"MROEc","Natural Gas",0.156702153051323
2032,"MROEc","Natural Gas",0.128844217485411
2033,"MROEc","Natural Gas",0.100986281919499
2034,"MROEc","Natural Gas",0.073128346353587
2035,"MROEc","Natural Gas",0.0452704107876749
2036,"MROEc","Natural Gas",0.0445290781738564
2037,"MROEc","Natural Gas",0.0437877455600379
2038,"MROEc","Natural Gas",0.0430464129462194
2039,"MROEc","Natural Gas",0.0423050803324009
2040,"MROEc","Natural Gas",0.0415637477185823
2041,"MROEc","Natural Gas",0.0428095014691027
2042,"MROEc","Natural Gas",0.0440552552196231
2043,"MROEc","Natural Gas",0.0453010089701435
2044,"MROEc","Natural Gas",0.0465467627206639
2045,"MROEc","Natural Gas",0.0477925164711843
2046,"MROEc","Natural Gas",0.0454319819178147
2047,"MROEc","Natural Gas",0.0430714473644451
2048,"MROEc","Natural Gas",0.0407109128110755
2049,"MROEc","Natural Gas",0.0383503782577058
2050,"MROEc","Natural Gas",0.0359898437043362
2022,"MROWc","Natural Gas",0.060664940650285
2023,"MROWc","Natural Gas",0.060664940650285
2024,"MROWc","Natural Gas",0.060664940650285
2025,"MROWc","Natural Gas",0.0543080104183045
2026,"MROWc","Natural Gas",0.047951080186324
2027,"MROWc","Natural Gas",0.0377605844364354
2028,"MROWc","Natural Gas",0.0275700886865469
2029,"MROWc","Natural Gas",0.0203885767695599
2030,"MROWc","Natural Gas",0.0132070648525729
2031,"MROWc","Natural Gas",0.0118464933505672
2032,"MROWc","Natural Gas",0.0104859218485616
2033,"MROWc","Natural Gas",0.00912535034655593
2034,"MROWc","Natural Gas",0.00776477884455027
2035,"MROWc","Natural Gas",0.00640420734254461
2036,"MROWc","Natural Gas",0.00585993950595699
2037,"MROWc","Natural Gas",0.00531567166936938
2038,"MROWc","Natural Gas",0.00477140383278176
2039,"MROWc","Natural Gas",0.00422713599619415
2040,"MROWc","Natural Gas",0.00368286815960653
2041,"MROWc","Natural Gas",0.00347562897511331
2042,"MROWc","Natural Gas",0.00326838979062009
2043,"MROWc","Natural Gas",0.00306115060612688
2044,"MROWc","Natural Gas",0.00285391142163366
2045,"MROWc","Natural Gas",0.00264667223714044
2046,"MROWc","Natural Gas",0.00269812284800883
2047,"MROWc","Natural Gas",0.00274957345887722
2048,"MROWc","Natural Gas",0.0028010240697456
2049,"MROWc","Natural Gas",0.00285247468061399
2050,"MROWc","Natural Gas",0.00290392529148238
2022,"NEWEc","Natural Gas",0.29867464609292
2023,"NEWEc","Natural Gas",0.29867464609292
2024,"NEWEc","Natural Gas",0.29867464609292
2025,"NEWEc","Natural Gas",0.297052813843155
2026,"NEWEc","Natural Gas",0.295430981593389
2027,"NEWEc","Natural Gas",0.28558966321936
2028,"NEWEc","Natural Gas",0.275748344845332
2029,"NEWEc","Natural Gas",0.260096625993837
2030,"NEWEc","Natural Gas",0.244444907142342
2031,"NEWEc","Natural Gas",0.216113121937756
2032,"NEWEc","Natural Gas",0.18778133673317
2033,"NEWEc","Natural Gas",0.159449551528585
2034,"NEWEc","Natural Gas",0.131117766323999
2035,"NEWEc","Natural Gas",0.102785981119414
2036,"NEWEc","Natural Gas",0.103145286649569
2037,"NEWEc","Natural Gas",0.103504592179724
2038,"NEWEc","Natural Gas",0.103863897709879
2039,"NEWEc","Natural Gas",0.104223203240035
2040,"NEWEc","Natural Gas",0.10458250877019
2041,"NEWEc","Natural Gas",0.105824014398035
2042,"NEWEc","Natural Gas",0.107065520025881
2043,"NEWEc","Natural Gas",0.108307025653726
2044,"NEWEc","Natural Gas",0.109548531281572
2045,"NEWEc","Natural Gas",0.110790036909417
2046,"NEWEc","Natural Gas",0.113390569858111
2047,"NEWEc","Natural Gas",0.115991102806805
2048,"NEWEc","Natural Gas",0.118591635755498
2049,"NEWEc","Natural Gas",0.121192168704192
2050,"NEWEc","Natural Gas",0.123792701652886
2022,"NWPPc","Natural Gas",0.10144212608999
2023,"NWPPc","Natural Gas",0.10144212608999
2024,"NWPPc","Natural Gas",0.10144212608999
2025,"NWPPc","Natural Gas",0.103676662572597
2026,"NWPPc","Natural Gas",0.105911199055204
2027,"NWPPc","Natural Gas",0.0935513694256837
2028,"NWPPc","Natural Gas",0.0811915397961636
2029,"NWPPc","Natural Gas",0.0726366225561265
2030,"NWPPc","Natural Gas",0.0640817053160895
2031,"NWPPc","Natural Gas",0.0579799999210698
2032,"NWPPc","Natural Gas",0.05187829452605
2033,"NWPPc","Natural Gas",0.0457765891310303
2034,"NWPPc","Natural Gas",0.0396748837360105
2035,"NWPPc","Natural Gas",0.0335731783409907
2036,"NWPPc","Natural Gas",0.0386216556820687
2037,"NWPPc","Natural Gas",0.0436701330231467
2038,"NWPPc","Natural Gas",0.0487186103642246
2039,"NWPPc","Natural Gas",0.0537670877053026
2040,"NWPPc","Natural Gas",0.0588155650463805
2041,"NWPPc","Natural Gas",0.0562586944831765
2042,"NWPPc","Natural Gas",0.0537018239199725
2043,"NWPPc","Natural Gas",0.0511449533567686
2044,"NWPPc","Natural Gas",0.0485880827935646
2045,"NWPPc","Natural Gas",0.0460312122303606
2046,"NWPPc","Natural Gas",0.0470799178224605
2047,"NWPPc","Natural Gas",0.0481286234145604
2048,"NWPPc","Natural Gas",0.0491773290066603
2049,"NWPPc","Natural Gas",0.0502260345987601
2050,"NWPPc","Natural Gas",0.05127474019086
2022,"NYSTc","Natural Gas",0.265163988993868
2023,"NYSTc","Natural Gas",0.265163988993868
2024,"NYSTc","Natural Gas",0.265163988993868
2025,"NYSTc","Natural Gas",0.244495079979083
2026,"NYSTc","Natural Gas",0.223826170964299
2027,"NYSTc","Natural Gas",0.214219031575682
2028,"NYSTc","Natural Gas",0.204611892187065
2029,"NYSTc","Natural Gas",0.187825912782932
2030,"NYSTc","Natural Gas",0.1710399333788
2031,"NYSTc","Natural Gas",0.159506139907371
2032,"NYSTc","Natural Gas",0.147972346435942
2033,"NYSTc","Natural Gas",0.136438552964514
2034,"NYSTc","Natural Gas",0.124904759493085
2035,"NYSTc","Natural Gas",0.113370966021656
2036,"NYSTc","Natural Gas",0.111879545377875
2037,"NYSTc","Natural Gas",0.110388124734093
2038,"NYSTc","Natural Gas",0.108896704090312
2039,"NYSTc","Natural Gas",0.10740528344653
2040,"NYSTc","Natural Gas",0.105913862802749
2041,"NYSTc","Natural Gas",0.10426475998736
2042,"NYSTc","Natural Gas",0.102615657171971
2043,"NYSTc","Natural Gas",0.100966554356583
2044,"NYSTc","Natural Gas",0.0993174515411937
2045,"NYSTc","Natural Gas",0.097668348725805
2046,"NYSTc","Natural Gas",0.101311219459797
2047,"NYSTc","Natural Gas",0.10495409019379
2048,"NYSTc","Natural Gas",0.108596960927782
2049,"NYSTc","Natural Gas",0.112239831661775
2050,"NYSTc","Natural Gas",0.115882702395767
2022,"RFCEc","Natural Gas",0.485614464533181
2023,"RFCEc","Natural Gas",0.485614464533181
2024,"RFCEc","Natural Gas",0.485614464533181
2025,"RFCEc","Natural Gas",0.479671603310376
2026,"RFCEc","Natural Gas",0.473728742087571
2027,"RFCEc","Natural Gas",0.465053504383381
2028,"RFCEc","Natural Gas",0.456378266679192
2029,"RFCEc","Natural Gas",0.445277472316381
2030,"RFCEc","Natural Gas",0.43417667795357
2031,"RFCEc","Natural Gas",0.384273432504641
2032,"RFCEc","Natural Gas",0.334370187055712
2033,"RFCEc","Natural Gas",0.284466941606783
2034,"RFCEc","Natural Gas",0.234563696157854
2035,"RFCEc","Natural Gas",0.184660450708925
2036,"RFCEc","Natural Gas",0.179629045027717
2037,"RFCEc","Natural Gas",0.17459763934651
2038,"RFCEc","Natural Gas",0.169566233665303
2039,"RFCEc","Natural Gas",0.164534827984095
2040,"RFCEc","Natural Gas",0.159503422302888
2041,"RFCEc","Natural Gas",0.15943375580901
2042,"RFCEc","Natural Gas",0.159364089315132
2043,"RFCEc","Natural Gas",0.159294422821254
2044,"RFCEc","Natural Gas",0.159224756327376
2045,"RFCEc","Natural Gas",0.159155089833498
2046,"RFCEc","Natural Gas",0.161825969403032
2047,"RFCEc","Natural Gas",0.164496848972567
2048,"RFCEc","Natural Gas",0.167167728542102
2049,"RFCEc","Natural Gas",0.169838608111636
2050,"RFCEc","Natural Gas",0.172509487681171
2022,"RFCMc","Natural Gas",0.300892531403814
2023,"RFCMc","Natural Gas",0.300892531403814
2024,"RFCMc","Natural Gas",0.300892531403814
2025,"RFCMc","Natural Gas",0.372182503439748
2026,"RFCMc","Natural Gas",0.443472475475682
2027,"RFCMc","Natural Gas",0.44799427046251
2028,"RFCMc","Natural Gas",0.452516065449338
2029,"RFCMc","Natural Gas",0.453783394417294
2030,"RFCMc","Natural Gas",0.455050723385249
2031,"RFCMc","Natural Gas",0.424433868741292
2032,"RFCMc","Natural Gas",0.393817014097336
2033,"RFCMc","Natural Gas",0.36320015945338
2034,"RFCMc","Natural Gas",0.332583304809424
2035,"RFCMc","Natural Gas",0.301966450165467
2036,"RFCMc","Natural Gas",0.293098688096293
2037,"RFCMc","Natural Gas",0.284230926027118
2038,"RFCMc","Natural Gas",0.275363163957944
2039,"RFCMc","Natural Gas",0.266495401888769
2040,"RFCMc","Natural Gas",0.257627639819595
2041,"RFCMc","Natural Gas",0.258296499875722
2042,"RFCMc","Natural Gas",0.258965359931849
2043,"RFCMc","Natural Gas",0.259634219987975
2044,"RFCMc","Natural Gas",0.260303080044102
2045,"RFCMc","Natural Gas",0.260971940100229
2046,"RFCMc","Natural Gas",0.258199351378472
2047,"RFCMc","Natural Gas",0.255426762656715
2048,"RFCMc","Natural Gas",0.252654173934957
2049,"RFCMc","Natural Gas",0.2498815852132
2050,"RFCMc","Natural Gas",0.247108996491443
2022,"RFCWc","Natural Gas",0.38087553418108
2023,"RFCWc","Natural Gas",0.38087553418108
2024,"RFCWc","Natural Gas",0.38087553418108
2025,"RFCWc","Natural Gas",0.384671181244957
2026,"RFCWc","Natural Gas",0.388466828308834
2027,"RFCWc","Natural Gas",0.392847708006365
2028,"RFCWc","Natural Gas",0.397228587703895
2029,"RFCWc","Natural Gas",0.350430334442246
2030,"RFCWc","Natural Gas",0.303632081180597
2031,"RFCWc","Natural Gas",0.285271090229122
2032,"RFCWc","Natural Gas",0.266910099277648
2033,"RFCWc","Natural Gas",0.248549108326173
2034,"RFCWc","Natural Gas",0.230188117374698
2035,"RFCWc","Natural Gas",0.211827126423224
2036,"RFCWc","Natural Gas",0.197747739697556
2037,"RFCWc","Natural Gas",0.183668352971888
2038,"RFCWc","Natural Gas",0.16958896624622
2039,"RFCWc","Natural Gas",0.155509579520552
2040,"RFCWc","Natural Gas",0.141430192794884
2041,"RFCWc","Natural Gas",0.140398799944514
2042,"RFCWc","Natural Gas",0.139367407094144
2043,"RFCWc","Natural Gas",0.138336014243774
2044,"RFCWc","Natural Gas",0.137304621393404
2045,"RFCWc","Natural Gas",0.136273228543034
2046,"RFCWc","Natural Gas",0.138112490905741
2047,"RFCWc","Natural Gas",0.139951753268447
2048,"RFCWc","Natural Gas",0.141791015631154
2049,"RFCWc","Natural Gas",0.14363027799386
2050,"RFCWc","Natural Gas",0.145469540356566
2022,"RMPAc","Natural Gas",0.136262649595174
2023,"RMPAc","Natural Gas",0.136262649595174
2024,"RMPAc","Natural Gas",0.136262649595174
2025,"RMPAc","Natural Gas",0.126512742473523
2026,"RMPAc","Natural Gas",0.116762835351873
2027,"RMPAc","Natural Gas",0.0922963997298215
2028,"RMPAc","Natural Gas",0.0678299641077704
2029,"RMPAc","Natural Gas",0.0436040347733744
2030,"RMPAc","Natural Gas",0.0193781054389785
2031,"RMPAc","Natural Gas",0.0163055138523105
2032,"RMPAc","Natural Gas",0.0132329222656425
2033,"RMPAc","Natural Gas",0.0101603306789745
2034,"RMPAc","Natural Gas",0.00708773909230651
2035,"RMPAc","Natural Gas",0.00401514750563853
2036,"RMPAc","Natural Gas",0.00429697816166138
2037,"RMPAc","Natural Gas",0.00457880881768424
2038,"RMPAc","Natural Gas",0.00486063947370709
2039,"RMPAc","Natural Gas",0.00514247012972995
2040,"RMPAc","Natural Gas",0.0054243007857528
2041,"RMPAc","Natural Gas",0.00483329708019136
2042,"RMPAc","Natural Gas",0.00424229337462992
2043,"RMPAc","Natural Gas",0.00365128966906847
2044,"RMPAc","Natural Gas",0.00306028596350703
2045,"RMPAc","Natural Gas",0.00246928225794558
2046,"RMPAc","Natural Gas",0.00219968103272017
2047,"RMPAc","Natural Gas",0.00193007980749476
2048,"RMPAc","Natural Gas",0.00166047858226935
2049,"RMPAc","Natural Gas",0.00139087735704394
2050,"RMPAc","Natural Gas",0.00112127613181854
2022,"SPNOc","Natural Gas",0.0534123693096027
2023,"SPNOc","Natural Gas",0.0534123693096027
2024,"SPNOc","Natural Gas",0.0534123693096027
2025,"SPNOc","Natural Gas",0.0433542156390076
2026,"SPNOc","Natural Gas",0.0332960619684125
2027,"SPNOc","Natural Gas",0.0255319607165892
2028,"SPNOc","Natural Gas",0.0177678594647659
2029,"SPNOc","Natural Gas",0.0140991188618952
2030,"SPNOc","Natural Gas",0.0104303782590245
2031,"SPNOc","Natural Gas",0.00859460201066358
2032,"SPNOc","Natural Gas",0.00675882576230269
2033,"SPNOc","Natural Gas",0.0049230495139418
2034,"SPNOc","Natural Gas",0.0030872732655809
2035,"SPNOc","Natural Gas",0.00125149701722001
2036,"SPNOc","Natural Gas",0.00117360449427535
2037,"SPNOc","Natural Gas",0.00109571197133069
2038,"SPNOc","Natural Gas",0.00101781944838604
2039,"SPNOc","Natural Gas",0.000939926925441379
2040,"SPNOc","Natural Gas",0.000862034402496722
2041,"SPNOc","Natural Gas",0.000868600589918005
2042,"SPNOc","Natural Gas",0.000875166777339288
2043,"SPNOc","Natural Gas",0.000881732964760572
2044,"SPNOc","Natural Gas",0.000888299152181855
2045,"SPNOc","Natural Gas",0.000894865339603138
2046,"SPNOc","Natural Gas",0.000894446218753679
2047,"SPNOc","Natural Gas",0.00089402709790422
2048,"SPNOc","Natural Gas",0.000893607977054762
2049,"SPNOc","Natural Gas",0.000893188856205303
2050,"SPNOc","Natural Gas",0.000892769735355845
2022,"SPSOc","Natural Gas",0.134032611561665
2023,"SPSOc","Natural Gas",0.134032611561665
2024,"SPSOc","Natural Gas",0.134032611561665
2025,"SPSOc","Natural Gas",0.118284096349093
2026,"SPSOc","Natural Gas",0.102535581136521
2027,"SPSOc","Natural Gas",0.0824879240940742
2028,"SPSOc","Natural Gas",0.062440267051627
2029,"SPSOc","Natural Gas",0.050736063611525
2030,"SPSOc","Natural Gas",0.0390318601714231
2031,"SPSOc","Natural Gas",0.0328073700861136
2032,"SPSOc","Natural Gas",0.0265828800008042
2033,"SPSOc","Natural Gas",0.0203583899154947
2034,"SPSOc","Natural Gas",0.0141338998301853
2035,"SPSOc","Natural Gas",0.0079094097448758
2036,"SPSOc","Natural Gas",0.00779876896472687
2037,"SPSOc","Natural Gas",0.00768812818457794
2038,"SPSOc","Natural Gas",0.007577487404429
2039,"SPSOc","Natural Gas",0.00746684662428007
2040,"SPSOc","Natural Gas",0.00735620584413114
2041,"SPSOc","Natural Gas",0.00724503958434298
2042,"SPSOc","Natural Gas",0.00713387332455482
2043,"SPSOc","Natural Gas",0.00702270706476665
2044,"SPSOc","Natural Gas",0.00691154080497849
2045,"SPSOc","Natural Gas",0.00680037454519033
2046,"SPSOc","Natural Gas",0.00645714689049784
2047,"SPSOc","Natural Gas",0.00611391923580535
2048,"SPSOc","Natural Gas",0.00577069158111286
2049,"SPSOc","Natural Gas",0.00542746392642037
2050,"SPSOc","Natural Gas",0.00508423627172788
2022,"SRMVc","Natural Gas",0.564066799956568
2023,"SRMVc","Natural Gas",0.564066799956568
2024,"SRMVc","Natural Gas",0.564066799956568
2025,"SRMVc","Natural Gas",0.573081019650488
2026,"SRMVc","Natural Gas",0.582095239344407
2027,"SRMVc","Natural Gas",0.562026204459695
2028,"SRMVc","Natural Gas",0.541957169574983
2029,"SRMVc","Natural Gas",0.516856044149433
2030,"SRMVc","Natural Gas",0.491754918723883
2031,"SRMVc","Natural Gas",0.470401662468755
2032,"SRMVc","Natural Gas",0.449048406213626
2033,"SRMVc","Natural Gas",0.427695149958497
2034,"SRMVc","Natural Gas",0.406341893703368
2035,"SRMVc","Natural Gas",0.384988637448239
2036,"SRMVc","Natural Gas",0.359597091888113
2037,"SRMVc","Natural Gas",0.334205546327987
2038,"SRMVc","Natural Gas",0.30881400076786
2039,"SRMVc","Natural Gas",0.283422455207734
2040,"SRMVc","Natural Gas",0.258030909647608
2041,"SRMVc","Natural Gas",0.248472077533157
2042,"SRMVc","Natural Gas",0.238913245418707
2043,"SRMVc","Natural Gas",0.229354413304256
2044,"SRMVc","Natural Gas",0.219795581189806
2045,"SRMVc","Natural Gas",0.210236749075355
2046,"SRMVc","Natural Gas",0.209488541232785
2047,"SRMVc","Natural Gas",0.208740333390215
2048,"SRMVc","Natural Gas",0.207992125547645
2049,"SRMVc","Natural Gas",0.207243917705074
2050,"SRMVc","Natural Gas",0.206495709862504
2022,"SRMWc","Natural Gas",0.048546182383168
2023,"SRMWc","Natural Gas",0.048546182383168
2024,"SRMWc","Natural Gas",0.048546182383168
2025,"SRMWc","Natural Gas",0.0411836927029669
2026,"SRMWc","Natural Gas",0.0338212030227658
2027,"SRMWc","Natural Gas",0.02501570231263
2028,"SRMWc","Natural Gas",0.0162102016024942
2029,"SRMWc","Natural Gas",0.0113234061537685
2030,"SRMWc","Natural Gas",0.00643661070504291
2031,"SRMWc","Natural Gas",0.00813734582353568
2032,"SRMWc","Natural Gas",0.00983808094202845
2033,"SRMWc","Natural Gas",0.0115388160605212
2034,"SRMWc","Natural Gas",0.013239551179014
2035,"SRMWc","Natural Gas",0.0149402862975068
2036,"SRMWc","Natural Gas",0.0149430619075336
2037,"SRMWc","Natural Gas",0.0149458375175605
2038,"SRMWc","Natural Gas",0.0149486131275874
2039,"SRMWc","Natural Gas",0.0149513887376143
2040,"SRMWc","Natural Gas",0.0149541643476412
2041,"SRMWc","Natural Gas",0.0155654895811796
2042,"SRMWc","Natural Gas",0.0161768148147181
2043,"SRMWc","Natural Gas",0.0167881400482565
2044,"SRMWc","Natural Gas",0.017399465281795
2045,"SRMWc","Natural Gas",0.0180107905153334
2046,"SRMWc","Natural Gas",0.0176963484858751
2047,"SRMWc","Natural Gas",0.0173819064564169
2048,"SRMWc","Natural Gas",0.0170674644269586
2049,"SRMWc","Natural Gas",0.0167530223975003
2050,"SRMWc","Natural Gas",0.016438580368042
2022,"SRSOc","Natural Gas",0.385522709625663
2023,"SRSOc","Natural Gas",0.385522709625663
2024,"SRSOc","Natural Gas",0.385522709625663
2025,"SRSOc","Natural Gas",0.367875447166639
2026,"SRSOc","Natural Gas",0.350228184707615
2027,"SRSOc","Natural Gas",0.30492723310392
2028,"SRSOc","Natural Gas",0.259626281500225
2029,"SRSOc","Natural Gas",0.239076741250634
2030,"SRSOc","Natural Gas",0.218527201001043
2031,"SRSOc","Natural Gas",0.20705212853808
2032,"SRSOc","Natural Gas",0.195577056075116
2033,"SRSOc","Natural Gas",0.184101983612152
2034,"SRSOc","Natural Gas",0.172626911149189
2035,"SRSOc","Natural Gas",0.161151838686225
2036,"SRSOc","Natural Gas",0.162948592049133
2037,"SRSOc","Natural Gas",0.164745345412041
2038,"SRSOc","Natural Gas",0.166542098774948
2039,"SRSOc","Natural Gas",0.168338852137856
2040,"SRSOc","Natural Gas",0.170135605500764
2041,"SRSOc","Natural Gas",0.168576711627804
2042,"SRSOc","Natural Gas",0.167017817754844
2043,"SRSOc","Natural Gas",0.165458923881884
2044,"SRSOc","Natural Gas",0.163900030008924
2045,"SRSOc","Natural Gas",0.162341136135964
2046,"SRSOc","Natural Gas",0.160390537673981
2047,"SRSOc","Natural Gas",0.158439939211998
2048,"SRSOc","Natural Gas",0.156489340750014
2049,"SRSOc","Natural Gas",0.154538742288031
2050,"SRSOc","Natural Gas",0.152588143826048
2022,"SRTVc","Natural Gas",0.26264017940587
2023,"SRTVc","Natural Gas",0.26264017940587
2024,"SRTVc","Natural Gas",0.26264017940587
2025,"SRTVc","Natural Gas",0.279747863906228
2026,"SRTVc","Natural Gas",0.296855548406586
2027,"SRTVc","Natural Gas",0.291475542519361
2028,"SRTVc","Natural Gas",0.286095536632137
2029,"SRTVc","Natural Gas",0.260786720019654
2030,"SRTVc","Natural Gas",0.235477903407171
2031,"SRTVc","Natural Gas",0.227864125741888
2032,"SRTVc","Natural Gas",0.220250348076606
2033,"SRTVc","Natural Gas",0.212636570411323
2034,"SRTVc","Natural Gas",0.205022792746041
2035,"SRTVc","Natural Gas",0.197409015080758
2036,"SRTVc","Natural Gas",0.185112376561801
2037,"SRTVc","Natural Gas",0.172815738042843
2038,"SRTVc","Natural Gas",0.160519099523886
2039,"SRTVc","Natural Gas",0.148222461004928
2040,"SRTVc","Natural Gas",0.135925822485971
2041,"SRTVc","Natural Gas",0.12699950592011
2042,"SRTVc","Natural Gas",0.118073189354249
2043,"SRTVc","Natural Gas",0.109146872788388
2044,"SRTVc","Natural Gas",0.100220556222527
2045,"SRTVc","Natural Gas",0.0912942396566661
2046,"SRTVc","Natural Gas",0.0910596317255299
2047,"SRTVc","Natural Gas",0.0908250237943936
2048,"SRTVc","Natural Gas",0.0905904158632574
2049,"SRTVc","Natural Gas",0.0903558079321211
2050,"SRTVc","Natural Gas",0.0901212000009848
2022,"SRVCc","Natural Gas",0.314086938271843
2023,"SRVCc","Natural Gas",0.314086938271843
2024,"SRVCc","Natural Gas",0.314086938271843
2025,"SRVCc","Natural Gas",0.300390304802658
2026,"SRVCc","Natural Gas",0.286693671333474
2027,"SRVCc","Natural Gas",0.269936749720699
2028,"SRVCc","Natural Gas",0.253179828107924
2029,"SRVCc","Natural Gas",0.225649229432477
2030,"SRVCc","Natural Gas",0.19811863075703
2031,"SRVCc","Natural Gas",0.176771880721281
2032,"SRVCc","Natural Gas",0.155425130685532
2033,"SRVCc","Natural Gas",0.134078380649783
2034,"SRVCc","Natural Gas",0.112731630614034
2035,"SRVCc","Natural Gas",0.0913848805782852
2036,"SRVCc","Natural Gas",0.0844542314060663
2037,"SRVCc","Natural Gas",0.0775235822338474
2038,"SRVCc","Natural Gas",0.0705929330616285
2039,"SRVCc","Natural Gas",0.0636622838894096
2040,"SRVCc","Natural Gas",0.0567316347171907
2041,"SRVCc","Natural Gas",0.0540609360927475
2042,"SRVCc","Natural Gas",0.0513902374683042
2043,"SRVCc","Natural Gas",0.0487195388438609
2044,"SRVCc","Natural Gas",0.0460488402194176
2045,"SRVCc","Natural Gas",0.0433781415949743
2046,"SRVCc","Natural Gas",0.043120552533851
2047,"SRVCc","Natural Gas",0.0428629634727276
2048,"SRVCc","Natural Gas",0.0426053744116042
2049,"SRVCc","Natural Gas",0.0423477853504809
2050,"SRVCc","Natural Gas",0.0420901962893575
2022,"AZNMc","Nuclear",0.163804561289648
2023,"AZNMc","Nuclear",0.163804561289648
2024,"AZNMc","Nuclear",0.163804561289648
2025,"AZNMc","Nuclear",0.162143437488412
2026,"AZNMc","Nuclear",0.160482313687177
2027,"AZNMc","Nuclear",0.157007729729681
2028,"AZNMc","Nuclear",0.153533145772185
2029,"AZNMc","Nuclear",0.151360527406154
2030,"AZNMc","Nuclear",0.149187909040124
2031,"AZNMc","Nuclear",0.14376030360163
2032,"AZNMc","Nuclear",0.138332698163136
2033,"AZNMc","Nuclear",0.132905092724643
2034,"AZNMc","Nuclear",0.127477487286149
2035,"AZNMc","Nuclear",0.122049881847655
2036,"AZNMc","Nuclear",0.119784964818744
2037,"AZNMc","Nuclear",0.117520047789833
2038,"AZNMc","Nuclear",0.115255130760921
2039,"AZNMc","Nuclear",0.11299021373201
2040,"AZNMc","Nuclear",0.110725296703099
2041,"AZNMc","Nuclear",0.109069585515297
2042,"AZNMc","Nuclear",0.107413874327496
2043,"AZNMc","Nuclear",0.105758163139694
2044,"AZNMc","Nuclear",0.104102451951892
2045,"AZNMc","Nuclear",0.10244674076409
2046,"AZNMc","Nuclear",0.100500859078716
2047,"AZNMc","Nuclear",0.0985549773933408
2048,"AZNMc","Nuclear",0.096609095707966
2049,"AZNMc","Nuclear",0.0946632140225911
2050,"AZNMc","Nuclear",0.0927173323372163
2022,"CAMXc","Nuclear",0.0716128124191882
2023,"CAMXc","Nuclear",0.0716128124191882
2024,"CAMXc","Nuclear",0.0716128124191882
2025,"CAMXc","Nuclear",0.0716887400385284
2026,"CAMXc","Nuclear",0.0717646676578686
2027,"CAMXc","Nuclear",0.0702309737807338
2028,"CAMXc","Nuclear",0.068697279903599
2029,"CAMXc","Nuclear",0.0343486399517995
2030,"CAMXc","Nuclear",0
2031,"CAMXc","Nuclear",0
2032,"CAMXc","Nuclear",0
2033,"CAMXc","Nuclear",0
2034,"CAMXc","Nuclear",0
2035,"CAMXc","Nuclear",0
2036,"CAMXc","Nuclear",0
2037,"CAMXc","Nuclear",0
2038,"CAMXc","Nuclear",0
2039,"CAMXc","Nuclear",0
2040,"CAMXc","Nuclear",0
2041,"CAMXc","Nuclear",0
2042,"CAMXc","Nuclear",0
2043,"CAMXc","Nuclear",0
2044,"CAMXc","Nuclear",0
2045,"CAMXc","Nuclear",0
2046,"CAMXc","Nuclear",0
2047,"CAMXc","Nuclear",0
2048,"CAMXc","Nuclear",0
2049,"CAMXc","Nuclear",0
2050,"CAMXc","Nuclear",0
2022,"ERCTc","Nuclear",0.0937685582512037
2023,"ERCTc","Nuclear",0.0937685582512037
2024,"ERCTc","Nuclear",0.0937685582512037
2025,"ERCTc","Nuclear",0.0911994499419871
2026,"ERCTc","Nuclear",0.0886303416327704
2027,"ERCTc","Nuclear",0.0835646612571559
2028,"ERCTc","Nuclear",0.0784989808815413
2029,"ERCTc","Nuclear",0.0756960646818164
2030,"ERCTc","Nuclear",0.0728931484820916
2031,"ERCTc","Nuclear",0.0706938237864575
2032,"ERCTc","Nuclear",0.0684944990908235
2033,"ERCTc","Nuclear",0.0662951743951894
2034,"ERCTc","Nuclear",0.0640958496995554
2035,"ERCTc","Nuclear",0.0618965250039214
2036,"ERCTc","Nuclear",0.0607556982055719
2037,"ERCTc","Nuclear",0.0596148714072224
2038,"ERCTc","Nuclear",0.058474044608873
2039,"ERCTc","Nuclear",0.0573332178105235
2040,"ERCTc","Nuclear",0.056192391012174
2041,"ERCTc","Nuclear",0.0554423857322878
