Measure Values,State,Upgrade Package Assignment,Measure Names
94876.92391,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
69350.0236,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
71610.62634,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
85977.43634,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
82402.78265,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
42968.20325,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
26433.39952,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
142295.0748,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
102262.7128,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
49785.23084,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
76771.9842,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
137967.2116,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
146573.128,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
83810.23848,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
106798.8213,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
63428.46999,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
100234.0351,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
75279.36593,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
48672.31928,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
29390.09835,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
124092.159,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
53253.9445,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
77182.87578,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
33174.25088,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
29101.82891,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
82378.75249,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
95249.48749,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
173017.0596,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
46973.12752,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
61588.17069,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
43048.35135,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
120139.0993,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
56606.32773,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
88550.55017,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
60280.25749,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
45699.11026,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
38992.02948,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
73104.46941,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
58464.44251,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
57531.72575,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
40171.59622,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
39357.8092,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
50765.91197,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
141420.2028,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
154848.6873,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
64562.26111,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
65340.97727,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
46771.4003,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
116753.2912,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
76562.47344,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
187366.3446,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
111651.255,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
69170.51325,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
50811.23461,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35817.00815,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
126977.9631,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
75766.70954,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
73887.73118,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
76834.95784,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
50051.26611,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
57057.66954,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
42739.07566,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
44794.5817,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
39632.16954,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
111820.0412,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
67844.93,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
90198.40961,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
62448.14976,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
56400.68544,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
73736.13875,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
96057.75051,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
188195.0344,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
53340.94561,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
111780.6679,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
75625.73664,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
43874.85943,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
32750.05905,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
77575.70576,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
45912.43913,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
39670.55093,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
69822.40488,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
51406.51143,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35249.55177,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
180276.2834,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
145331.0919,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
94126.11665,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
137056.6521,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
41648.05812,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
106973.6904,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
83961.32735,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
111054.7531,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
67188.64165,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
76390.31625,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
72865.10296,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
50112.07571,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
39708.42297,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
70846.11893,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
78659.59716,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
60793.66097,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
171142.981,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
58610.74287,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
97137.73915,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
38280.79562,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
43320.95676,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
96240.99095,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
70783.27274,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
149444.0922,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
94173.62671,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
53147.85069,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
62397.23684,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
106167.7476,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
47107.92519,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
158267.4484,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
72608.07459,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
60598.24624,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
41571.01427,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
38190.02896,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
132370.7264,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
100043.0466,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
38032.26535,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
39063.4807,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
104878.4211,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
47746.12238,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
60708.69286,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
79932.53782,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
54674.74216,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
82554.02747,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
85194.74652,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
63762.37856,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
45371.96858,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
23895.94828,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
91741.81668,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
51606.46695,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
93409.84894,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
41608.85589,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
42745.18888,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
79328.70209,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
52295.71188,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
63721.35976,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
68711.43673,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
55123.48928,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
39209.72554,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
34900.54454,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
75264.26531,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
89857.70009,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
39509.51321,NY,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
86169.98826,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
55562.78488,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
74990.81023,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
79922.33018,NY,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
95224.49387,NY,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
54210.44321,NY,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
